TITLE,URL,ARCHIVE,SUBJECT,SENDER/RECEIVER,YEAR,POSITION
张之洞致[盛宣怀]电（并致刘坤一）,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/vd1bbxy6ha1o5iu5&dataType=2,SD111191-17,画押 税务 章程,张之洞 ,1902,湖广总督
张之洞致[盛宣怀]电（并致刘坤一）,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/94gw5d23tyltgadn&dataType=2,SD111191-18,文牍处理 税务,张之洞 ,1902,湖广总督
刘坤一致[盛宣怀]电（并致张之洞）,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/zgwl12vtpsimtegd&dataType=2,SD111191-2,公务,刘坤一 ,1902,两江总督
张之洞致[盛宣怀]电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/4mod2iy17dm7618y&dataType=2,SD111191-21,户部 教案 文牍处理 条约 湖南,张之洞 ,1902,湖广总督
李盛铎致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/9wz94ammd5mp97og&dataType=2,SD000930,人事 矿务,李盛铎 ,1901,
刘坤一致[盛宣怀]电（并致张之洞）,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/usy1gvcy5tffut3c&dataType=2,SD111191-4,公务 画押,刘坤一 ,1902,两江总督
刘坤一致[盛宣怀]电（并致枢府外部张之洞）,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/h897jvd314r4di6q&dataType=2,SD111191-5,外务部 总理衙门 条约 章程 英国,刘坤一 ,1902,两江总督
张之洞致[盛宣怀]电（并致刘坤一）,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/xg1mt2f4itmbla27&dataType=2,SD111191-6,中外关系 文牍处理,张之洞 ,1902,湖广总督
刘坤一致[盛宣怀]电（并致张之洞）,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/ie3gqnkcn763wm5r&dataType=2,SD111191-7,公务 画押,刘坤一 ,1902,两江总督
刘坤一致[盛宣怀]电（并致张之洞）,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/aplb6qhnyk3us681&dataType=2,SD111191-9,战争赔款 画押,刘坤一 ,1902,两江总督
刘坤一致[盛宣怀]电（并致外务部、张之洞）,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/wah557s9saztttlq&dataType=2,SD111205-1,中外关系 商务 条约,刘坤一 ,1902,两江总督
刘坤一致[盛宣怀]电（并致张之洞）,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/25az9ddsp67ipxf8&dataType=2,SD111205-2,外籍商人 税务 轮船,刘坤一 ,1902,两江总督
香港商人致袁世凯、张之洞、盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/v9d5673lhzhn924e&dataType=2,SD117249,公司 电报局 章程,香港商人,1902,
李盛铎致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/rxdsqy714tbww215&dataType=2,SD000942,大仓喜八郎 矿务,李盛铎 ,1901,
恽祖翼致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/wqv73w6y58e3o793&dataType=2,SD010513,丝 厘金 捐税 浙江 茶,恽祖翼 ,1901,浙江巡抚
刘坤一致陶模、盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/f1mtmbm81vi6rsfi&dataType=2,SD004590,利息 江苏 湖北,刘坤一 ,1901,两江总督
李经羲致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/digcf5a8lqh8hvp8&dataType=2,SD008269,云南 借贷 宿州 捐赈 灵璧县,李经羲 ,1901,云南巡抚
张之洞、刘坤一致盛宣怀,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/61amvhupy8ylzqcy&dataType=2,SD010278,关税 厘金 英国 通商条约,刘坤一 张之洞,1901,"两江总督, 湖广总督"
[于荫霖]致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/vvadwonrjdqc9af4&dataType=2,SD014377,行程,于荫霖,1901,河南巡抚
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/8cvuoy8fzz2b9nzy&dataType=2,SD013042,李鸿章 死亡,周馥 ,1901,直隶布政使
张之洞致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/3maadyfs2pefkv3m&dataType=2,SD013318,医疗 陈莲舫,张之洞 ,1901,湖广总督
[杨文鼎]致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/b12vg1liusptndsl&dataType=2,SD013937,增城 矿务 选官任官,杨文鼎 ,1901,
于荫霖致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/hvad3f2l416nibts&dataType=2,SD014387,河南 电报,于荫霖 ,1901,广西巡抚
李经羲致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/dwhpj51ondrb12do&dataType=2,SD014384,人事 李鸿章,李经羲 ,1901,云南巡抚
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/m9qprb96mr6xbqap&dataType=2,SD014386,行程,周馥 ,1901,直隶布政使
聂缉椝致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/aav7amegbg5xotkc&dataType=2,SD014390,公务, 聂缉椝,1901,江苏巡抚
李经羲致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/xn218ifzyzlv6gvg&dataType=2,SD014388,李鸿章 赔补 辛丑条约,李经羲 ,1901,云南巡抚
张绍华致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/a6t4sihtmcdgr2uu&dataType=2,SD014391,电报局 萍乡煤矿 赣州,张绍华 ,1901,湖南布政使
俞廉三致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/rfjiiu7ewjwg5273&dataType=2,SD014394,厘金 善后局 奕劻 李鸿章 湖南,俞廉三 ,1901,湖南巡抚
聂缉椝致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/natzwwe268m2kiz4&dataType=2,SD014395,南巡, 聂缉椝,1901,江苏巡抚
陶模致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/y115xy6uvljji7be&dataType=2,SD014403,广东 铁路, 陶模,1901,两广总督
俞廉三致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/n4ro5etqlbm7ht1g&dataType=2,SD014404,卢洪旭 和约,俞廉三 ,1901,湖南巡抚
陶模致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/vngblz9lvmv3fb18&dataType=2,SD014406,募捐 善后局 广东 财政, 陶模,1901,两广总督
俞廉三致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/m3yg33o3kd6672r6&dataType=2,SD014407,卢洪旭 湖南 矿务,俞廉三 ,1901,湖南巡抚
俞廉三致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/qvvceum7jin2984j&dataType=2,SD014408,中外交涉 奕劻 李鸿章 法国 英国,俞廉三 ,1901,湖南巡抚
聂缉椝致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/4dfhw1mrq858bsuu&dataType=2,SD014410,公务, 聂缉椝,1901,江苏巡抚
张绍华致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/8qqywz15bcun3eiu&dataType=2,SD014411,李鸿章 灾害 赈济,张绍华 ,1901,江西巡抚
锡良致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/12ftoc2mhbaskdao&dataType=2,SD014413,借贷, 锡良,1901,山西巡抚
聂缉椝致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/v3uuba8cbq86s353&dataType=2,SD014420,海关 财务, 聂缉椝,1901,江苏巡抚
[德寿]致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/qn3m9t272h17echf&dataType=2,SD014416,社交,[德寿] 德寿 ,1901,两广总督
于荫霖致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/1pf6bo3raapyy7mf&dataType=2,SD014423,物料 资金,于荫霖 ,1901,河南巡抚
[奎俊]致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/pgkgynq5edpwcyey&dataType=2,SD014425,中国通商银行 天顺祥号 汇兑 税务,[奎俊]  ,1901,四川总督
[于荫霖]致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/vpi7diwtwb5umyyz&dataType=2,SD014429,机器 河南,[于荫霖]  ,1901,湖北巡抚
任道镕致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/tqhivfe43tabdcoc&dataType=2,SD014427,人事 陕西,任道镕 ,1901,河南巡抚
黄槐森致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/x2oikwy4pojzeedo&dataType=2,SD014436,公务 奕劻 李鸿章, 黄槐森,1901,广西巡抚
俞廉三致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/nz74v3j4aioh9wha&dataType=2,SD014438,中外关系 法国 电报,俞廉三 ,1901,湖南巡抚
陶模致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/drvtuu35i7oi99ts&dataType=2,SD014439,中国通商银行 善后局 李鸿章, 陶模,1901,两广总督
李兴锐致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/f8xnvjhbfz9tijtl&dataType=2,SD014441,传教士 圣经会 宗教 美国,李兴锐 ,1901,江西巡抚
陶模致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/kaxo31v8k3g9x7g9&dataType=2,SD014446,中国通商银行 善后局 李鸿章, 陶模,1901,两广总督
任道镕致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/o9c6971x8kjguonk&dataType=2,SD014442,婚姻 李鸿章 社交,任道镕 ,1901,河南巡抚
任道镕致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/t63gwkgjpf5e6m3l&dataType=2,SD014443,议和,任道镕 ,1901,河南巡抚
任道镕致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/ofwyq69c44y71y4z&dataType=2,SD014444,行程,任道镕 ,1901,河南巡抚
聂缉椝致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/ccbjbi825jyeo8u3&dataType=2,SD014448,漕运 轮船招商局, 聂缉椝,1901,江苏巡抚
[陆元鼎]致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/jnes3tgcbtgcl1z8&dataType=2,SD014449,漕运 运输,[陆元鼎]  ,1901,江苏布政使
聂缉椝致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/1rtzo51ko87an8e9&dataType=2,SD014491,议和, 聂缉椝,1901,江苏巡抚
俞廉三致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/dtqzjan6b7vwweja&dataType=2,SD014482,萍醴铁路 薛鸿年,俞廉三 ,1901,湖南巡抚
俞廉三致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/gz92aykvixdjbdbk&dataType=2,SD014483,萍乡煤矿 运输,俞廉三 ,1901,湖南巡抚
刘树堂致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/4b4atyklhru4tc6m&dataType=2,SD014484,社交,刘树堂,1901,
刘树堂致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/xgq4qshp29w5ggmy&dataType=2,SD014485,公务 恽毓鼎,刘树堂,1901,
刘树堂致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/rpup43p8xqxwtbvl&dataType=2,SD014487,李鸿章 社交,刘树堂,1901,
俞廉三致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/t5m2ppgwh5rf1217&dataType=2,SD014488,公务,俞廉三 ,1901,湖南巡抚
刘树堂致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/9qu6kacxxjoq9nt9&dataType=2,SD014489,刘坤一 社交,刘树堂,1901,
陶模致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/etx4fxzechxgxv5o&dataType=2,SD014494,厘金 广东 税务, 陶模,1901,两广总督
任道镕致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/mkkl3s3e1ud5bsdq&dataType=2,SD014492,公务,任道镕 ,1901,浙江巡抚
聂缉椝致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/vbq91zr12639vqkq&dataType=2,SD014499,合同 商务, 聂缉椝,1901,江苏巡抚
陶模致盛宣怀、刘坤一等电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/j5wouuhkyssutd36&dataType=2,SD014500,广东 货币, 陶模,1901,两广总督
聂缉椝致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/565yb4nxvcf43v2b&dataType=2,SD014503,公务 邓心茂, 聂缉椝,1901,江苏巡抚
[陆元鼎]致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/vmvesiwgjs6hdo6b&dataType=2,SD014508,公务,[陆元鼎]  ,1901,江苏布政使
俞廉三致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/7nl72y59xqwb8x3u&dataType=2,SD014504,电报局 股票 轮船招商局,俞廉三 ,1901,湖南巡抚
锡良致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/4jy897nuj5lgbmry&dataType=2,SD014511,公务, 锡良,1901,
奎俊致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/7axx187km2ddmjrr&dataType=2,SD014509,中国通商银行 四川 财务,奎俊 ,1901,四川总督
奕劻、李鸿章致恽祖翼、盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/ihsfb24eedmdd8b9&dataType=2,SD057078,外邦关系 英国 萨道义,奕劻 李鸿章,1901,直隶总督
刘坤一、张之洞致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/a8yuyu18ocydua1a&dataType=2,SD023947,政务处 银元 铸币,刘坤一 张之洞,1901,"两江总督, 湖广总督"
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/h4tkw39s2saee56p&dataType=2,SD032006,外务部 李鸿章 死亡 领事,周馥 ,1901,直隶布政使
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/7alu7v5j1imd4c89&dataType=2,SD045272,债务 户部 税务 经费 考试,周馥 ,1901,直隶布政使
俞廉三致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/bnt5eo8zz39hshie&dataType=2,SD045280,外交 案件 法国 领事,俞廉三 ,1901,湖南巡抚
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/pvwvumy8hxc25db1&dataType=2,SD045288,义和团 俄国 外交 总理各国事务衙门 湖北, 袁世凯,1901,山东巡抚
袁世凯致刘坤一、盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/9wtqtmlwhsun1qcl&dataType=2,SD045289,义和团 家族事务 山东 礼仪, 袁世凯,1901,山东巡抚
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/kajux2yk2y7n6xct&dataType=2,SD045291,严信厚 义和团 公务 山东, 袁世凯,1901,山东巡抚
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/5288364c3u6dks6e&dataType=2,SD045292,义和团 公务 山东 济南府, 袁世凯,1901,山东巡抚
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/8z9kztlhdz58iras&dataType=2,SD045293,义和团 公务 山东 济南, 袁世凯,1901,山东巡抚
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/8cr364pbg165mfmt&dataType=2,SD045294,义和团 公务 济南府 邵友濂, 袁世凯,1901,山东巡抚
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/wwrs7vdgi6ewsjj7&dataType=2,SD045295,义和团 吴夫澂 唐绍仪 财务, 袁世凯,1901,山东巡抚
袁世凯致盛宣怀等电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/m8a3p1l596t884uz&dataType=2,SD045296,义和团 俄国 外务部 张百熙, 袁世凯,1901,山东巡抚
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/duj4h8gpebb8pisz&dataType=2,SD045298,义和团 奕劻 工部 库平 沈退菴, 袁世凯,1901,山东巡抚
袁世凯致盛宣怀等电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/7dbhwf1fpradrrhu&dataType=2,SD045299,义和团 公务 岑春煊 赵舒翘, 袁世凯,1901,山东巡抚
袁世凯致盛宣怀等电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/6s13k8etjlrj6ztu&dataType=2,SD045300,义和团 公务 张之洞 案件, 袁世凯,1901,山东巡抚
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/9jkxczltyctcchh5&dataType=2,SD045301,义和团 公务 山东 经费, 袁世凯,1901,山东巡抚
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/5dmysl6kzyt2rreq&dataType=2,SD045303,义和团 军事 商务 烟台 粮食, 袁世凯,1901,山东巡抚
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/ystbpdubtgobuvfz&dataType=2,SD045307,公务 山东 风俗, 袁世凯,1901,山东巡抚
袁世凯致盛宣怀等电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/sayw3ybttkfc2rdz&dataType=2,SD045308,义和团 海关 湖北 盐课 税务, 袁世凯,1901,山东巡抚
袁世凯致盛宣怀等电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/o366fkc7hmqfxkm1&dataType=2,SD045309,义和团 军事 德国 瓦德西, 袁世凯,1901,山东巡抚
